transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,product_cost,gross_profit
T000564,S24,2025-02-15,Beauty,1.0,Glowworks,West,20.73,46.32,26.0,5.45,187.98,46.32,20.73,25.59
T001326,S25,2025-05-26,Grocery,2.0,Freshfarm,West,7.03,10.32,3.0,3.98,92.52,20.64,14.06,6.58
T001038,S06,2025-03-29,Beauty,2.0,Glowworks,East,14.59,32.17,119.0,3.81,90.07,64.34,29.18,35.160000000000004
T002415,S22,2025-03-13,Grocery,2.0,Freshfarm,South,7.42,10.32,141.0,2.88,66.02,20.64,14.84,5.800000000000001
T001290,S12,2025-01-16,Electronics,4.0,Northstar,South,211.81,297.67,10.0,5.72,99.65,1190.68,847.24,343.44000000000005
T000978,S29,2025-01-07,Home,5.0,Budgetsource,West,44.42,78.46,10.0,4.77,135.22,392.29999999999995,222.10000000000002,170.19999999999993
T001442,S20,2025-01-11,Electronics,3.0,Northstar,South,238.43,293.7,127.0,5.11,113.06,881.0999999999999,715.29,165.80999999999995
T000608,S11,2025-03-03,Sports,2.0,Activepro,South,52.58,103.95,79.0,5.3,148.06,207.9,105.16,102.74000000000001
T002650,S07,2025-04-19,Apparel,5.0,Stylehub,North,30.87,62.63,138.0,3.62,96.21,313.15000000000003,154.35,158.80000000000004
T001411,S25,2025-06-08,Electronics,3.0,North-Star,West,254.21,335.07,4.0,5.18,183.04,1005.21,762.63,242.58000000000004
T001330,S01,,Beauty,3.0,Glowworks,East,19.33,45.44,42.0,4.4,123.93,136.32,57.989999999999995,78.33
T002207,S22,2025-02-18,Grocery,2.0,Freshfarm,South,7.78,12.14,116.0,2.76,71.97,24.28,15.56,8.72
T000091,S17,2025-06-02,Electronics,4.0,Northstar,North,233.54,329.68,17.0,4.8,144.04,1318.72,934.16,384.56000000000006
T001947,S29,2025-01-01,Beauty,4.0,Glowworks,West,16.69,35.94,15.0,2.96,91.16,143.76,66.76,76.99999999999999
T000641,S18,2025-01-18,Electronics,1.0,Northstar,West,229.12,323.78,56.0,5.23,164.14,323.78,229.12,94.65999999999997
T000271,S12,2025-03-08,Apparel,4.0,Stylehub,South,25.95,57.78,123.0,5.61,156.78,231.12,103.8,127.32000000000001
T002816,S22,2025-04-09,Electronics,4.0,Northstar,South,260.91,356.23,72.0,3.88,80.49,1424.92,1043.64,381.28
T001916,S17,2025-05-01,Home,1.0,Budgetsource,North,47.06,84.73,65.0,4.45,116.89,84.73,47.06,37.67
T001938,S27,2025-04-26,Clothing,1.0,Stylehub,West,27.43,56.25,36.0,2.73,62.73,56.25,27.43,28.82
T000036,S17,2025-06-16,Grocery,1.0,Freshfarm,North,7.32,11.24,63.0,4.6,102.64,11.24,7.32,3.92
T002713,S16,2025-03-04,Apparel,4.0,Stylehub,South,28.7,62.26,94.0,4.81,138.02,249.04,114.8,134.24
T001240,S20,2025-01-22,Apparel,1.0,Stylehub,South,25.92,57.91,124.0,,88.83,57.91,25.92,31.989999999999995
T002827,S25,2025-01-30,Grocery,2.0,Freshfarm,West,7.25,11.77,0.0,3.3,93.27,23.54,14.5,9.04
T001898,S15,2025-04-12,Electronics,1.0,Northstar,East,189.73,272.75,105.0,4.83,131.25,272.75,189.73,83.02000000000001
T000367,S20,2025-02-23,Beauty,4.0,Glowworks,South,16.35,36.87,26.0,4.91,102.87,147.48,65.4,82.07999999999998
T000199,S23,2025-04-26,Grocery,2.0,Freshfarm,South,8.47,13.54,149.0,3.87,84.65,27.08,16.94,10.139999999999997
T001696,S04,2025-01-12,Home,6.0,Budgetsource,East,37.23,66.42,50.0,5.01,133.58,398.52,223.38,175.14
T000585,S07,2025-06-28,Electronics,3.0,Northstar,North,289.43,366.74,48.0,7.11,196.71,1100.22,868.29,231.93000000000006
T002465,S14,2025-06-14,Electronics,2.0,Northstar,West,265.36,329.36,19.0,3.48,99.77,658.72,530.72,128.0
T000500,S30,2025-04-01,Grocery,2.0,Freshfarm,West,8.02,11.84,11.0,3.9,148.3,23.68,16.04,7.640000000000001
T000385,S29,2025-01-13,Clothing,1.0,Stylehub,West,26.98,58.51,35.0,3.51,72.56,58.51,26.98,31.529999999999998
T002289,S05,2025-06-14,Home,2.0,Budgetsource,East,46.2,85.17,18.0,2.55,62.82,170.34,92.4,77.94
T001144,S16,2025-06-28,Electronics,1.0,Northstar,South,276.44,376.92,145.0,5.11,131.46,376.92,276.44,100.48000000000002
T001760,S30,2025-01-17,Electronics,4.0,Northstar,West,229.1,304.16,11.0,4.67,160.09,1216.64,916.4,300.2400000000001
T002511,S23,2025-04-27,Electronics,2.0,Northstar,South,254.21,360.17,53.0,2.57,70.14,720.34,508.42,211.92000000000002
T000679,S23,2025-03-22,Apparel,1.0,Stylehub,South,28.57,62.01,77.0,5.46,155.31,62.01,28.57,33.44
T002494,S07,2025-06-14,Electronics,1.0,Northstar,North,351.1,483.2,91.0,6.25,176.46,483.2,351.1,132.09999999999997
T001158,S13,2025-03-13,Home,1.0,Budgetsource,East,52.65,96.88,56.0,3.46,70.3,96.88,52.65,44.23
T002682,S01,2025-01-16,Electronics,6.0,Northstar,East,217.09,309.5,32.0,5.91,174.18,1857.0,1302.54,554.46
T000711,S21,2025-02-05,Grocery,4.0,Freshfarm,North,7.71,11.47,82.0,4.76,105.5,45.88,30.84,15.040000000000003
T001448,S09,2025-01-18,Electronics,1.0,Northstar,East,235.4,293.33,81.0,5.36,138.27,293.33,235.4,57.92999999999998
T001503,S06,2025-01-07,Apparel,4.0,Stylehub,East,23.73,51.31,128.0,5.14,128.76,205.24,94.92,110.32000000000001
T000184,S11,2025-06-03,Apparel,5.0,Stylehub,South,24.02,48.86,40.0,5.55,130.17,244.3,120.1,124.20000000000002
T001978,S03,2025-01-14,Grocery,9.0,Freshfarm,North,8.74,13.54,114.0,2.22,60.04,121.85999999999999,78.66,43.19999999999999
T002350,S30,2025-05-22,Sports,6.0,Activepro,West,51.5,100.08,21.0,5.01,145.88,600.48,309.0,291.48
T000559,S24,2025-04-12,Apparel,7.0,Stylehub,West,27.77,57.59,29.0,4.19,136.41,403.13,194.39,208.74
T001161,S17,2025-01-30,Electronics,9.0,Northstar,North,197.07,257.24,66.0,6.57,138.77,2315.16,1773.6299999999999,541.53
T000062,S30,2025-05-18,Electronics,2.0,Northstar,West,209.42,271.12,56.0,5.13,139.74,542.24,418.84,123.40000000000003
T000006,S13,2025-02-21,Home,0.0,Budgetsource,East,46.75,87.3,111.0,4.03,77.74,0.0,0.0,0.0
T002744,S18,2025-04-18,Home,1.0,Budgetsource,West,38.49,82.04,34.0,3.23,90.83,82.04,38.49,43.550000000000004
T000694,S28,2025-05-31,Electronics,1.0,Northstar,West,281.81,341.37,29.0,4.74,132.81,341.37,281.81,59.56
T002385,S10,2025-03-20,Grocery,,Freshfarm,South,7.97,12.82,131.0,2.67,70.6,,,
T002130,S27,2025-05-18,Apparel,2.0,Stylehub,West,30.56,71.88,48.0,6.33,171.37,143.76,61.12,82.63999999999999
T000173,S03,2025-02-23,Sports,2.0,Activepro,North,54.25,105.69,80.0,2.9,73.37,211.38,108.5,102.88
T000499,S23,2025-01-13,Home,4.0,Budgetsource,South,41.91,71.95,108.0,4.79,121.13,287.8,167.64,120.16000000000003
T000138,S19,2025-02-20,Beauty,1.0,Glowworks,South,17.61,40.26,27.0,3.69,97.89,40.26,17.61,22.65
T001208,S25,2025-03-06,Electronics,1.0,Northstar,West,208.41,282.94,62.0,4.53,125.14,282.94,208.41,74.53
T002631,S07,2025-04-02,Home,2.0,Budgetsource,North,48.95,89.33,105.0,4.06,91.78,178.66,97.9,80.75999999999999
T001532,S08,2025-04-06,Home,7.0,Budgetsource,South,38.32,68.25,130.0,4.53,117.91,477.75,268.24,209.51
T000080,S23,2025-04-28,Cosmetics,1.0,Glowworks,South,16.32,37.97,37.0,5.04,123.71,37.97,16.32,21.65
T002676,S20,2025-04-22,Electronics,1.0,Northstar,South,192.23,271.09,129.0,4.95,88.33,271.09,192.23,78.85999999999999
T002819,S04,2025-04-22,Beauty,3.0,Glowworks,East,21.08,45.49,137.0,4.61,128.79,136.47,63.239999999999995,73.23
T001560,S27,2025-05-06,Beauty,1.0,Glowworks,West,18.81,44.09,0.0,5.68,161.9,44.09,18.81,25.280000000000005
T001398,S10,2025-04-29,Electronics,2.0,Northstar,South,255.94,398.9,68.0,2.93,70.59,797.8,511.88,285.91999999999996
T000075,S05,2025-01-20,Home,2.0,Budgetsource,East,38.18,73.66,132.0,3.96,105.98,147.32,76.36,70.96
T001155,S02,2025-04-12,Grocery,5.0,Freshfarm,South,9.14,15.19,13.0,4.68,123.8,75.95,45.7,30.25
T001907,S30,2025-06-03,Electronics,1.0,Northstar,West,256.9,331.9,37.0,3.18,86.54,331.9,256.9,75.0
T000073,S08,2025-06-04,Home,1.0,Budget Source,South,54.77,104.71,87.0,5.03,123.05,104.71,54.77,49.93999999999999
T002021,S13,2025-04-03,Apparel,3.0,Stylehub,East,25.94,49.08,18.0,5.3,152.18,147.24,77.82000000000001,69.42
T000887,S03,2025-01-10,Apparel,3.0,Stylehub,North,34.49,78.59,132.0,5.18,117.11,235.77,103.47,132.3
T001615,S23,2025-06-06,Electronics,1.0,Northstar,South,246.46,342.11,43.0,,115.03,342.11,246.46,95.65
T000108,S28,2025-03-25,Grocery,1.0,Freshfarm,West,8.18,12.23,14.0,5.33,150.13,12.23,8.18,4.050000000000001
T001394,S24,2025-04-11,Home,1.0,Budgetsource,West,46.39,87.01,6.0,3.58,105.14,87.01,46.39,40.620000000000005
T001540,S01,2025-06-11,Electronics,7.0,Northstar,East,328.8,451.68,31.0,5.52,124.72,3161.76,2301.6,860.1600000000003
T001490,S02,2025-05-23,Sports,1.0,Activepro,South,46.63,94.34,98.0,5.43,108.18,94.34,46.63,47.71
T000831,S08,,Sports,1.0,Activepro,South,61.47,113.32,19.0,3.25,92.57,113.32,61.47,51.849999999999994
T001862,S18,2025-03-31,Electronics,1.0,Northstar,West,267.82,333.45,51.0,3.62,113.21,333.45,267.82,65.63
T001269,S14,2025-06-08,Electronics,1.0,Northstar,West,,274.55,13.0,3.47,101.4,274.55,,
T001060,S16,2025-06-13,Electronics,3.0,Northstar,South,261.19,325.71,53.0,6.14,162.41,977.1299999999999,783.5699999999999,193.55999999999995
T000095,S21,2025-02-25,Beauty,3.0,Glowworks,North,17.7,35.31,102.0,6.63,152.19,105.93,53.099999999999994,52.83000000000001
T001347,S10,2025-01-10,Beauty,0.0,Glowworks,South,19.18,41.61,12.0,4.47,122.19,0.0,0.0,0.0
T002923,S04,2025-05-14,Electronics,5.0,Northstar,East,311.07,413.83,126.0,2.85,67.14,2069.15,1555.35,513.8000000000002
T000948,S22,2025-06-24,Home,2.0,Budgetsource,South,37.14,65.28,106.0,5.1,128.1,130.56,74.28,56.28
T000868,S15,2025-05-13,Grocery,2.0,Freshfarm,East,8.17,13.24,93.0,4.58,127.25,26.48,16.34,10.14
T000296,S27,2025-05-30,Electronics,2.0,Northstar,West,262.34,354.38,38.0,4.34,136.98,708.76,524.68,184.08000000000004
T000495,S23,2025-05-31,Sports,5.0,Activepro,South,55.47,100.81,37.0,3.49,72.72,504.05,277.35,226.7
T002734,S27,2025-04-21,Home,2.0,Budgetsource,West,42.39,79.93,12.0,5.0,140.73,159.86,84.78,75.08000000000001
T002839,S25,2025-01-13,Food,1.0,Freshfarm,West,7.61,11.54,9.0,5.19,160.15,11.54,7.61,3.929999999999999
T001679,S19,2025-06-22,Home,2.0,Budgetsource,South,47.79,82.49,113.0,5.11,125.95,164.98,95.58,69.39999999999999
T000553,S26,2025-03-09,Beauty,1.0,Glowworks,West,19.12,43.55,18.0,5.63,167.63,43.55,19.12,24.429999999999996
T000180,S18,2025-05-12,Electronics,2.0,Northstar,West,270.16,339.39,42.0,4.64,146.17,678.78,540.32,138.45999999999992
T000574,S28,2025-03-08,Home,2.0,Budgetsource,West,46.43,86.38,33.0,2.98,75.45,172.76,92.86,79.89999999999999
T000246,S14,2025-06-22,Grocery,1.0,Freshfarm,West,8.33,11.8,32.0,3.49,108.84,11.8,8.33,3.4700000000000006
T000003,S27,2025-06-14,Electronics,4.0,Northstar,West,266.61,364.44,9.0,4.73,165.69,1457.76,1066.44,391.31999999999994
T002614,S12,2025-03-22,Apparel,1.0,Stylehub,South,25.41,53.0,141.0,4.13,110.54,53.0,25.41,27.59
T002112,S22,2025-02-12,Beauty,6.0,Glowworks,South,15.39,37.42,22.0,4.44,123.15,224.52,92.34,132.18
T001191,S22,2025-02-17,Apparel,7.0,Stylehub,South,31.69,64.95,38.0,3.83,85.36,454.65000000000003,221.83,232.82000000000002
T000436,S16,2025-06-19,Apparel,2.0,Stylehub,South,25.09,54.8,148.0,5.43,120.99,109.6,50.18,59.419999999999995
T001952,S13,2025-04-02,Electronics,1.0,Northstar,East,237.01,318.42,111.0,4.75,111.33,318.42,237.01,81.41000000000003
T001864,S29,2025-03-29,Apparel,2.0,Stylehub,West,30.43,71.08,20.0,4.69,129.79,142.16,60.86,81.3
T002390,S05,2025-06-07,Apparel,7.0,Stylehub,East,28.21,58.75,71.0,5.01,145.06,411.25,197.47,213.78
T002545,S20,2025-06-03,Home,10.0,Budgetsource,South,49.6,95.95,88.0,4.44,119.84,959.5,496.0,463.5
T000765,S26,2025-02-18,Beauty,3.0,Glowworks,West,18.36,37.8,44.0,3.6,99.61,113.39999999999999,55.08,58.31999999999999
T000140,S11,2025-03-22,Electronics,4.0,Northstar,South,212.85,283.26,42.0,3.85,99.1,1133.04,851.4,281.64
T000265,S22,2025-01-07,Sports,3.0,Activepro,South,50.62,92.27,72.0,4.23,118.83,276.81,151.85999999999999,124.95000000000002
T002114,S08,2025-06-06,Grocery,2.0,Freshfarm,South,7.19,9.67,58.0,4.39,119.62,19.34,14.38,4.959999999999999
T002234,S24,2025-01-11,Apparel,1.0,Stylehub,West,23.7,54.63,52.0,4.72,132.57,54.63,23.7,30.930000000000003
T001334,S14,2025-02-11,Beauty,1.0,Glowworks,West,20.6,42.58,21.0,4.55,136.78,42.58,20.6,21.979999999999997
T001461,S29,2025-02-22,Apparel,1.0,Stylehub,West,26.39,56.97,18.0,5.28,171.25,56.97,26.39,30.58
T000507,S16,2025-03-11,Beauty,3.0,Glowworks,South,21.01,51.95,152.0,4.42,116.86,155.85000000000002,63.03,92.82000000000002
T000723,S11,2025-03-04,Sports,1.0,Activepro,South,,95.35,46.0,3.13,75.23,95.35,,
T000005,S23,2025-06-28,Grocery,2.0,Freshfarm,South,8.43,12.08,74.0,4.43,115.49,24.16,16.86,7.300000000000001
T002435,S04,2025-03-13,Electronics,3.0,Northstar,East,242.6,321.71,86.0,5.11,110.75,965.1299999999999,727.8,237.32999999999993
T002890,S16,2025-01-26,Grocery,2.0,Freshfarm,South,9.31,15.82,50.0,4.38,124.39,31.64,18.62,13.02
T000722,S11,2025-06-24,Electronic,2.0,Northstar,South,258.59,373.53,136.0,3.55,67.73,747.06,517.18,229.88
T000139,S18,2025-05-03,Electronics,2.0,Northstar,West,215.01,291.81,21.0,4.74,151.32,583.62,430.02,153.60000000000002
T001984,S07,2025-02-25,Electronics,2.0,Northstar,North,262.15,332.76,33.0,4.87,112.72,665.52,524.3,141.22000000000003
T002102,S08,2025-01-29,Beauty,2.0,Glowworks,South,16.81,37.19,109.0,3.45,78.34,74.38,33.62,40.76
T002802,S14,2025-04-11,Home,2.0,Budgetsource,West,46.95,86.06,57.0,5.21,160.61,172.12,93.9,78.22
T000105,S01,2025-03-23,Electronics,5.0,Northstar,East,249.73,342.26,12.0,3.81,110.41,1711.3,1248.6499999999999,462.6500000000001
T002012,S29,2025-05-13,Electronics,2.0,Northstar,West,197.81,250.44,62.0,2.62,89.12,500.88,395.62,105.25999999999999
T002512,S11,2025-02-22,Grocery,2.0,Freshfarm,South,8.6,14.71,13.0,5.29,144.95,29.42,17.2,12.220000000000002
T002221,S21,2025-01-07,Home,1.0,Budgetsource,North,41.14,74.73,143.0,3.39,75.47,74.73,41.14,33.59
T001148,S17,2025-04-12,Apparel,8.0,Style Hub,North,28.41,57.39,128.0,6.49,130.26,459.12,227.28,231.84
T002732,S26,2025-05-31,Electronics,2.0,Northstar,West,227.4,300.14,30.0,2.42,68.65,600.28,454.8,145.47999999999996
T000018,S11,2025-05-07,Grocery,1.0,Freshfarm,South,8.15,12.42,142.0,4.28,109.53,12.42,8.15,4.27
T002026,S13,2025-05-20,Grocery,7.0,Freshfarm,East,8.8,14.93,109.0,3.21,73.58,104.50999999999999,61.60000000000001,42.90999999999998
T002462,S12,2025-05-11,Grocery,3.0,Freshfarm,South,7.07,10.45,77.0,6.38,150.58,31.349999999999998,21.21,10.139999999999997
T000434,S12,2025-02-21,Grocery,3.0,Freshfarm,South,6.98,10.72,73.0,5.52,139.93,32.160000000000004,20.94,11.220000000000002
T001520,S15,2025-04-22,Grocery,9.0,Freshfarm,East,7.49,11.88,134.0,4.46,111.34,106.92,67.41,39.510000000000005
T000404,S14,2025-06-19,Grocery,8.0,Freshfarm,West,8.08,12.28,38.0,5.68,180.12,98.24,64.64,33.599999999999994
T000647,S19,2025-03-13,Home,3.0,Budgetsource,South,45.76,84.61,50.0,3.45,90.87,253.82999999999998,137.28,116.54999999999998
T001936,S28,2025-05-02,Beauty,2.0,Glowworks,West,17.18,40.01,2.0,2.92,92.88,80.02,34.36,45.66
T001432,S07,2025-02-18,Grocery,1.0,Freshfarm,North,8.07,12.37,95.0,2.75,85.66,12.37,8.07,4.299999999999999
T000419,S14,2025-03-13,Home,6.0,Budgetsource,West,53.71,99.84,8.0,5.33,155.09,599.04,322.26,276.78
T002646,S29,2025-01-22,Home,,Budgetsource,West,44.73,87.63,27.0,5.42,156.45,,,
T001166,S03,2025-06-27,Apparel,3.0,Stylehub,North,29.36,55.98,131.0,5.3,117.52,167.94,88.08,79.86
T001829,S11,2025-06-04,Sports,4.0,Activepro,South,55.93,108.92,73.0,5.07,139.32,435.68,223.72,211.96
T000992,S15,2025-02-19,Apparel,2.0,Stylehub,East,31.0,62.71,128.0,5.45,102.23,125.42,62.0,63.42
T002412,S12,2025-05-27,Beauty,2.0,Glowworks,South,18.96,43.31,75.0,5.39,125.31,86.62,37.92,48.7
T001176,S17,,Apparel,1.0,Stylehub,North,27.69,58.06,135.0,4.16,117.21,58.06,27.69,30.37
T002990,S05,2025-04-19,Sports,3.0,Activepro,East,57.46,111.65,,5.25,129.31,334.95000000000005,172.38,162.57000000000005
T000569,S16,2025-06-16,Sports,9.0,Activepro,South,61.59,112.54,116.0,3.68,95.81,1012.86,554.3100000000001,458.54999999999995
T001639,S28,2025-01-28,Grocery,,Freshfarm,West,8.41,12.88,44.0,3.43,86.65,,,
T000672,S18,2025-04-24,Beauty,7.0,Glowworks,West,16.57,37.48,64.0,6.07,147.92,262.35999999999996,115.99000000000001,146.36999999999995
T001474,S11,2025-05-27,Grocery,1.0,Freshfarm,South,8.61,13.3,21.0,3.37,83.89,13.3,8.61,4.690000000000001
T001900,S21,2025-01-15,Grocery,1.0,Freshfarm,North,6.26,9.01,76.0,2.81,67.39,9.01,6.26,2.75
T001217,S22,2025-02-05,Grocery,2.0,Freshfarm,South,7.95,12.41,28.0,3.96,86.31,24.82,15.9,8.92
T001316,S27,2025-01-10,Home,2.0,Budgetsource,West,47.69,84.56,31.0,5.58,161.99,169.12,95.38,73.74000000000001
T001386,S16,2025-05-18,Grocery,2.0,Freshfarm,South,8.16,12.55,15.0,5.46,158.81,25.1,16.32,8.780000000000001
T002150,S18,2025-03-12,Home,3.0,Budgetsource,West,41.63,81.41,51.0,5.25,144.87,244.23,124.89000000000001,119.33999999999997
T002290,S23,,Grocery,3.0,Freshfarm,South,7.21,10.22,17.0,5.57,159.26,30.660000000000004,21.63,9.030000000000005
T001621,S08,2025-03-30,Apparel,8.0,Stylehub,South,28.87,64.52,48.0,4.03,118.29,516.16,230.96,285.19999999999993
T001791,S18,2025-01-12,Grocery,4.0,Freshfarm,West,7.94,12.08,40.0,3.91,136.8,48.32,31.76,16.56
T000299,S26,2025-04-22,Apparel,4.0,Stylehub,West,23.29,54.34,47.0,3.67,105.46,217.36,93.16,124.20000000000002
T002752,S01,2025-01-16,Beauty,2.0,Glowworks,East,16.72,37.19,34.0,3.57,90.61,74.38,33.44,40.94
T002109,S06,2025-04-08,Beauty,,Glowworks,East,17.03,37.7,11.0,5.12,122.31,,,
T002499,S11,2025-01-27,Grocery,1.0,Freshfarm,South,8.65,13.82,32.0,4.07,127.29,13.82,8.65,5.17
T001042,S18,2025-03-19,Sports,2.0,Activepro,West,59.41,120.24,59.0,5.21,165.41,240.48,118.82,121.66
T001246,S13,2025-04-25,Grocery,1.0,Freshfarm,East,7.85,11.23,134.0,3.41,78.63,11.23,7.85,3.380000000000001
T000981,S05,2025-03-20,Apparel,4.0,Stylehub,East,32.18,73.33,51.0,4.17,127.19,293.32,128.72,164.6
T000642,S13,2025-03-03,Sports,1.0,Activepro,East,61.21,119.64,124.0,4.64,122.76,119.64,61.21,58.43
T000664,S25,2025-04-03,Sports,2.0,Activepro,West,55.21,120.02,26.0,4.0,140.09,240.04,110.42,129.62
T002711,S10,2025-05-28,Beauty,5.0,Glowworks,South,18.35,43.18,140.0,3.35,77.32,215.9,91.75,124.15
T002672,S12,2025-02-16,Sports,4.0,Activepro,South,62.64,118.72,27.0,4.36,122.43,474.88,250.56,224.32
T000325,S23,2025-03-03,Sports,3.0,Activepro,South,56.74,112.31,26.0,3.74,93.31,336.93,170.22,166.71
T001640,S17,2025-05-23,Apparel,5.0,Stylehub,North,24.34,51.26,73.0,3.25,73.68,256.3,121.7,134.60000000000002
T000150,S26,2025-04-04,Sports,2.0,Activepro,West,48.63,91.87,7.0,4.51,120.57,183.74,97.26,86.48
T001779,S17,2025-04-24,Grocery,4.0,Freshfarm,North,8.06,12.79,33.0,4.51,111.35,51.16,32.24,18.919999999999995
T002149,S01,2025-04-03,Grocery,3.0,Freshfarm,East,8.48,12.74,12.0,4.19,126.16,38.22,25.44,12.779999999999998
T000796,S23,2025-01-23,Sports,3.0,Activepro,South,52.21,100.33,94.0,5.36,124.08,300.99,156.63,144.36
T001966,S05,2025-05-28,Grocery,3.0,Freshfarm,East,8.39,13.91,,5.54,142.29,41.730000000000004,25.17,16.560000000000002
T000023,S27,,Apparel,,Stylehub,West,29.51,66.59,27.0,3.8,96.61,,,
T000841,S19,2025-05-21,Apparel,2.0,Stylehub,South,25.17,55.85,149.0,3.28,82.85,111.7,50.34,61.36
T001445,S24,2025-06-25,Apparel,2.0,Style Hub,West,25.87,50.99,39.0,4.96,153.78,101.98,51.74,50.24
T000365,S09,2025-05-30,Apparel,4.0,Stylehub,East,23.71,54.67,115.0,2.19,60.28,218.68,94.84,123.84
T000304,S22,2025-05-20,Beauty,2.0,Glowworks,South,19.79,47.49,117.0,3.69,96.68,94.98,39.58,55.400000000000006
T001706,S11,2025-04-09,Home,3.0,Budgetsource,South,40.59,72.34,111.0,3.1,72.92,217.02,121.77000000000001,95.25
T000689,S26,2025-01-22,Home,3.0,Budgetsource,West,40.77,74.54,1.0,5.27,144.73,223.62,122.31,101.31
T000557,S09,2025-01-30,Beauty,3.0,Glowworks,East,18.09,41.11,78.0,3.37,77.06,123.33,54.269999999999996,69.06
T001154,S21,2025-05-10,Electronics,1.0,Northstar,North,268.51,364.64,157.0,5.12,125.38,364.64,268.51,96.13
T002954,S15,2025-02-26,Electronics,1.0,Northstar,East,250.36,338.16,78.0,5.05,119.82,338.16,250.36,87.80000000000001
T001546,S22,2025-01-13,Apparel,3.0,Stylehub,South,31.52,72.4,107.0,3.67,87.04,217.20000000000002,94.56,122.64000000000001
T000993,S16,2025-05-15,Beauty,9.0,Glowworks,South,14.85,36.08,30.0,5.27,143.04,324.71999999999997,133.65,191.06999999999996
T002496,S26,2025-03-03,Apparel,2.0,Stylehub,West,26.34,57.75,0.0,4.44,123.8,115.5,52.68,62.82
T002607,S22,2025-06-01,Electronic,,Northstar,South,303.11,400.72,38.0,5.63,111.66,,,
T001821,S18,2025-03-04,Apparel,1.0,Stylehub,West,22.96,46.62,10.0,7.08,190.34,46.62,22.96,23.659999999999997
T001169,S13,2025-04-09,Grocery,3.0,Fresh Farm,East,8.23,11.58,43.0,5.67,144.04,34.74,24.69,10.05
T001513,S27,2025-01-25,Electronics,3.0,Northstar,West,217.25,278.19,19.0,6.54,195.64,834.5699999999999,651.75,182.81999999999994
T001630,S29,2025-01-14,Electronics,1.0,Northstar,West,228.91,326.69,20.0,3.91,103.83,326.69,228.91,97.78
T001205,S29,2025-02-06,Apparel,3.0,Stylehub,West,27.53,61.43,19.0,4.29,107.82,184.29,82.59,101.69999999999999
T002971,S10,2025-06-08,Sports,4.0,Activepro,South,49.32,100.55,145.0,4.87,97.66,402.2,197.28,204.92
T002692,S24,2025-05-23,Apparel,4.0,Stylehub,West,24.72,52.09,20.0,4.16,102.37,208.36,98.88,109.48000000000002
T001188,S11,2025-06-13,Apparel,1.0,Stylehub,South,23.85,50.6,99.0,4.75,111.5,50.6,23.85,26.75
T001260,S24,2025-03-31,Home,1.0,Budgetsource,West,48.15,83.23,15.0,2.66,68.94,83.23,48.15,35.080000000000005
T002573,S04,2025-03-23,Grocery,8.0,Freshfarm,East,8.25,13.89,25.0,3.74,97.13,111.12,66.0,45.120000000000005
T001016,S15,2025-03-16,Apparel,2.0,Stylehub,East,24.03,54.21,92.0,4.03,99.93,108.42,48.06,60.36
T001641,S19,2025-06-03,Beauty,5.0,Glowworks,South,21.15,42.94,159.0,4.68,111.07,214.7,105.75,108.94999999999999
T000377,S05,2025-04-05,Apparel,1.0,Stylehub,East,29.08,61.07,68.0,3.28,79.97,61.07,29.08,31.990000000000002
T001732,S06,2025-04-03,Apparel,1.0,Stylehub,East,25.83,51.37,151.0,2.83,72.98,51.37,25.83,25.54
T002665,S25,2025-03-25,Electronics,7.0,Northstar,West,225.29,307.77,16.0,5.44,155.16,2154.39,1577.03,577.3599999999999
T000302,S26,2025-04-17,Electronics,4.0,Northstar,West,226.87,335.81,40.0,5.46,175.52,1343.24,907.48,435.76
T001602,S09,2025-02-05,Electronics,1.0,Northstar,East,263.27,337.04,10.0,5.7,165.1,337.04,263.27,73.77000000000004
T000883,S26,2025-05-16,Electronics,3.0,Northstar,West,248.56,332.63,44.0,5.04,164.38,997.89,745.6800000000001,252.20999999999992
T002254,S08,2025-03-07,Grocery,3.0,Freshfarm,South,7.75,12.97,15.0,5.19,119.7,38.910000000000004,23.25,15.660000000000004
T000702,S15,2025-03-12,Beauty,9.0,Glowworks,East,21.1,49.6,123.0,5.28,153.18,446.40000000000003,189.9,256.5
T002530,S13,2025-03-03,Apparel,2.0,Stylehub,East,29.85,57.85,20.0,2.86,72.42,115.7,59.7,56.0
T001667,S09,2025-04-23,Electronics,1.0,Northstar,East,278.04,347.2,71.0,3.37,84.53,347.2,278.04,69.15999999999997
T001064,S21,2025-05-12,Electronics,1.0,Northstar,North,224.65,277.84,72.0,5.51,166.97,277.84,224.65,53.18999999999997
